supermarket,month,year,city,sales
Aldi,2,2023,Glasgow,208.01999999999995
Morrisons,2,2023,Worcester,1854.8599999999997
Sains,2,2023,Newport,3180.9999999999964
ASDA,2,2023,Canterbury,3347.4599999999973
Tesco,2,2023,Lisburn,2540.2999999999993
Sains,2,2023,Wells,3124.16
Morrisons,2,2023,Ely,1886.8200000000002
ASDA,2,2023,York,3245.769999999998
Morrisons,2,2023,Cardiff,2050.960000000002
Aldi,2,2023,Cardiff,230.00000000000009
Aldi,2,2023,Sheffield,229.74999999999997
Aldi,2,2023,Perth,207.99000000000007
Sains,2,2023,Cardiff,3447.9600000000005
Tesco,2,2023,Bath,2159.5800000000013
Morrisons,2,2023,Colchester,2143.8800000000006
Morrisons,2,2023,Plymouth,1690.4400000000012
Aldi,2,2023,Chester,218.10000000000002
Sains,2,2023,Manchester,2896.1099999999988
Morrisons,2,2023,Nottingham,2347.6299999999997
Sains,2,2023,Peterborough,3176.169999999998
Morrisons,2,2023,Newry,1848.8800000000003
Sains,2,2023,Portsmouth,3153.8199999999956
Morrisons,2,2023,Portsmouth,1914.1200000000001
ASDA,2,2023,Edinburgh,3225.939999999998
Morrisons,2,2023,Leeds,2029.2700000000013
Aldi,2,2023,Wakefield,291.65000000000003
Aldi,2,2023,Swansea,195.89
Tesco,2,2023,Aberdeen,2674.459999999998
Aldi,2,2023,Bangor,514.08
ASDA,2,2023,Westminster,3126.6099999999988
ASDA,2,2023,Londonderry,2607.6299999999997
Sains,2,2023,Newry,3342.699999999999
Tesco,2,2023,Ely,2645.4699999999984
Morrisons,2,2023,Londonderry,1802.3200000000008
Sains,2,2023,Gloucester,3005.63
Tesco,2,2023,Swansea,2604.25
Tesco,2,2023,Wolverhampton,2670.6899999999982
Tesco,2,2023,Portsmouth,2450.4099999999994
Morrisons,2,2023,York,1832.6600000000017
Sains,2,2023,Colchester,3351.3999999999987
Sains,2,2023,Durham,3074.5099999999984
Morrisons,2,2023,Bangor,3840.52999999999
Sains,2,2023,Wolverhampton,3202.0000000000005
Aldi,2,2023,Dunfermline,243.2600000000001
Sains,2,2023,Hereford,2933.080000000001
Tesco,2,2023,Wakefield,2315.2900000000004
Sains,2,2023,Chester,3548.1999999999985
ASDA,2,2023,Lancaster,2986.779999999999
ASDA,2,2023,Derby,3339.8799999999987
ASDA,2,2023,Cambridge,3211.7299999999977
ASDA,2,2023,Kingston-upon-Hull,2931.3399999999997
Morrisons,2,2023,Peterborough,2230.3700000000003
Morrisons,2,2023,Lisburn,1880.3300000000008
Aldi,2,2023,Southend-on-Sea,253.51000000000005
Sains,2,2023,Belfast,3306.0699999999997
ASDA,2,2023,Coventry,3018.079999999998
ASDA,2,2023,Peterborough,2767.469999999999
ASDA,2,2023,Perth,3046.989999999998
Tesco,2,2023,Stirling,2637.8099999999977
Aldi,2,2023,Manchester,241.1400000000001
Sains,2,2023,Sheffield,3239.2399999999993
Tesco,2,2023,Sunderland,2869.7699999999995
ASDA,2,2023,Lisburn,3284.029999999997
Tesco,2,2023,York,2464.4100000000026
Tesco,2,2023,Cambridge,2400.370000000001
Morrisons,2,2023,Dundee,1851.7000000000005
Aldi,2,2023,Wells,248.32000000000002
Aldi,2,2023,Truro,260.19000000000005
Tesco,2,2023,Glasgow,2546.0499999999984
Morrisons,2,2023,Gloucester,1860.73
Aldi,2,2023,Nottingham,229.04000000000002
Tesco,2,2023,Salford,3050.5499999999993
Aldi,2,2023,Oxford,176.10000000000002
ASDA,2,2023,Glasgow,3397.9199999999973
Tesco,2,2023,Leicester,2324.429999999999
Morrisons,2,2023,Newcastle-upon-Tyne,1870.8600000000008
Tesco,2,2023,Colchester,2651.1899999999973
Tesco,2,2023,Norwich,2418.58
Morrisons,2,2023,Chester,1866.1400000000006
Sains,2,2023,Truro,3383.8399999999997
ASDA,2,2023,Liverpool,3471.949999999999
Tesco,2,2023,Stoke on Trent,2754.39
Sains,2,2023,Bangor,6285.219999999999
ASDA,2,2023,Southampton,3553.9899999999966
Sains,2,2023,Sunderland,3183.259999999999
Tesco,2,2023,Bradford,2335.8000000000006
Morrisons,2,2023,Ripon,2290.1599999999985
Sains,2,2023,Doncaster,3664.629999999997
Sains,2,2023,Wakefield,2960.5800000000004
ASDA,2,2023,Lincoln,3141.1399999999994
Morrisons,2,2023,Salford,2022.0900000000015
ASDA,2,2023,Durham,3284.8299999999986
ASDA,2,2023,Manchester,3029.5200000000013
Tesco,2,2023,Brighton & Hove,2484.6299999999983
Sains,2,2023,Liverpool,3764.879999999995
Tesco,2,2023,Truro,2600.989999999998
Morrisons,2,2023,Wolverhampton,1921.3200000000006
Morrisons,2,2023,Perth,2220.839999999998
ASDA,2,2023,Winchester,3427.1199999999976
ASDA,2,2023,Stoke on Trent,3030.5499999999993
Tesco,2,2023,Ripon,2452.639999999999
Morrisons,2,2023,Kingston-upon-Hull,1721.1100000000008
Morrisons,2,2023,Glasgow,1924.3700000000013
ASDA,2,2023,Truro,2971.939999999999
Tesco,2,2023,St Albans,2918.709999999998
Tesco,2,2023,Southend-on-Sea,3064.629999999996
Aldi,2,2023,Derby,238.1999999999999
ASDA,2,2023,Wakefield,3318.6399999999976
Morrisons,2,2023,Bradford,1936.620000000001
Sains,2,2023,Ripon,3608.4199999999973
Morrisons,2,2023,Norwich,2070.110000000002
ASDA,2,2023,Bradford,3436.959999999998
Morrisons,2,2023,Lancaster,2100.9100000000003
Morrisons,2,2023,Birmingham,2066.4200000000005
Aldi,2,2023,Lincoln,211.35999999999999
ASDA,2,2023,Birmingham,3182.4499999999994
Tesco,2,2023,St Davids,2420.69
Tesco,2,2023,Londonderry,2410.39
Aldi,2,2023,Stoke on Trent,262.64000000000004
Sains,2,2023,Brighton & Hove,3290.8799999999997
ASDA,2,2023,Brighton & Hove,3031.0499999999984
Sains,2,2023,York,3161.0799999999986
Tesco,2,2023,Leeds,2495.249999999999
Morrisons,2,2023,Lichfield,1887.1800000000003
Aldi,2,2023,Sunderland,207.49000000000012
Aldi,2,2023,Westminster,200.8300000000001
ASDA,2,2023,Colchester,3507.879999999997
ASDA,2,2023,Gloucester,3504.3799999999987
Morrisons,2,2023,Sunderland,1804.7300000000005
Tesco,2,2023,Armagh,2344.769999999996
Tesco,2,2023,Nottingham,2239.409999999999
Morrisons,2,2023,Leicester,1931.49
Tesco,2,2023,Edinburgh,2608.9300000000003
Tesco,2,2023,Cardiff,2281.6400000000017
Morrisons,2,2023,Durham,2151.370000000001
Sains,2,2023,Canterbury,3109.0299999999997
Morrisons,2,2023,Belfast,1807.3500000000006
Aldi,2,2023,Bristol,281.84000000000015
Tesco,2,2023,Inverness,2678.7899999999995
Aldi,2,2023,Ripon,236.58000000000004
Aldi,2,2023,Bradford,211.22000000000003
ASDA,2,2023,Swansea,3146.4699999999975
Morrisons,2,2023,Bristol,1967.4800000000005
ASDA,2,2023,Salford,2984.6
Tesco,2,2023,Liverpool,2444.909999999999
Tesco,2,2023,Carlisle,2464.4199999999987
Morrisons,2,2023,St Davids,1719.5000000000011
Sains,2,2023,Preston,3063.8
Tesco,2,2023,Oxford,2373.259999999999
Tesco,2,2023,Wrexham,2481.890000000001
Aldi,2,2023,York,226.7900000000001
Aldi,2,2023,Londonderry,205.32000000000005
Aldi,2,2023,Hereford,227.5699999999999
ASDA,2,2023,St Albans,3322.6299999999987
Tesco,2,2023,Lincoln,2263.3599999999997
Aldi,2,2023,Preston,260.41999999999996
Aldi,2,2023,Newcastle-upon-Tyne,220.3300000000001
ASDA,2,2023,Newport,2989.0799999999995
Sains,2,2023,Nottingham,3187.07
Sains,2,2023,Birmingham,3321.72
ASDA,2,2023,Salisbury,3072.229999999998
Morrisons,2,2023,Chichester,1910.9200000000008
Sains,2,2023,Dundee,3446.299999999996
Aldi,2,2023,St Albans,206.84999999999994
Sains,3,2023,Canterbury,3194.0499999999984
Tesco,3,2023,Armagh,2980.869999999997
Aldi,3,2023,Oxford,215.44000000000005
Sains,3,2023,St Asaph,3336.6899999999996
Sains,3,2023,Edinburgh,3310.19
ASDA,3,2023,Lichfield,3553.749999999996
Morrisons,3,2023,Bradford,2067.800000000002
Sains,3,2023,Lincoln,3987.1599999999994
Tesco,3,2023,Chichester,2695.9299999999967
Morrisons,3,2023,Birmingham,1952.8800000000022
ASDA,3,2023,St Albans,3600.569999999998
ASDA,3,2023,Exeter,3390.6699999999987
Tesco,3,2023,Leicester,2763.6999999999994
Aldi,3,2023,Cardiff,262.13000000000005
Sains,3,2023,Dunfermline,3650.7299999999973
Tesco,3,2023,Dundee,2986.869999999997
Sains,3,2023,Milton Keynes,3642.55
ASDA,3,2023,Nottingham,3866.909999999996
Tesco,3,2023,Bath,2787.3299999999986
ASDA,3,2023,St Davids,3666.3399999999983
Tesco,3,2023,St Davids,2993.67
Morrisons,3,2023,Newport,2189.94
Aldi,3,2023,Cambridge,262.55999999999995
ASDA,3,2023,York,3311.399999999999
Sains,3,2023,St Davids,3641.8399999999947
Sains,3,2023,Armagh,3313.790000000001
Sains,3,2023,Salisbury,3571.620000000002
Sains,3,2023,Londonderry,3309.679999999999
ASDA,3,2023,Salford,2834.489999999999
Sains,3,2023,Liverpool,3494.029999999996
ASDA,3,2023,Bradford,3674.990000000001
Morrisons,3,2023,Bristol,2191.8399999999983
Aldi,3,2023,Edinburgh,250.95000000000002
Aldi,3,2023,Newport,233.07000000000002
Sains,3,2023,Chester,3604.2699999999986
Tesco,3,2023,Newport,3189.1599999999976
Aldi,3,2023,Dunfermline,175.31999999999996
ASDA,3,2023,Lisburn,2601.1099999999997
Morrisons,3,2023,Peterborough,2341.2099999999973
Morrisons,3,2023,Newry,2171.4799999999996
Sains,3,2023,Ripon,3420.339999999999
Morrisons,3,2023,Wrexham,2280.480000000001
Aldi,3,2023,Peterborough,289.52000000000015
Aldi,3,2023,Chester,290.92999999999995
Sains,3,2023,Colchester,3649.0499999999993
ASDA,3,2023,Plymouth,3192.4999999999973
Aldi,3,2023,Southend-on-Sea,223.65999999999988
Aldi,3,2023,Norwich,299.4500000000001
Tesco,3,2023,Stoke on Trent,2946.9499999999985
Tesco,3,2023,Portsmouth,3080.219999999998
Sains,3,2023,Bangor,7298.069999999994
Aldi,3,2023,Southampton,314.4900000000001
Sains,3,2023,Lancaster,3419.029999999999
Morrisons,3,2023,Dunfermline,2024.840000000001
Morrisons,3,2023,Leicester,2198.6900000000005
Morrisons,3,2023,Sunderland,2175.419999999999
ASDA,3,2023,Edinburgh,3587.7399999999993
Sains,3,2023,Aberdeen,3459.709999999995
Morrisons,3,2023,Dundee,2080.690000000003
ASDA,3,2023,Derby,3360.1999999999975
Tesco,3,2023,Southend-on-Sea,3066.020000000001
Sains,3,2023,Preston,3812.8799999999965
Morrisons,3,2023,Derby,2230.7799999999993
Sains,3,2023,Worcester,3432.1899999999982
Tesco,3,2023,Aberdeen,2717.120000000002
Morrisons,3,2023,Kingston-upon-Hull,2114.0800000000004
Morrisons,3,2023,Cambridge,2291.03
Tesco,3,2023,Newcastle-upon-Tyne,3073.329999999998
Morrisons,3,2023,St Albans,2201.0999999999995
ASDA,3,2023,Canterbury,3852.0099999999993
Tesco,3,2023,Sheffield,2766.229999999998
Tesco,3,2023,Carlisle,3114.2899999999972
Aldi,3,2023,Chelmsford,215.24000000000007
Morrisons,3,2023,Gloucester,2263.98
Tesco,3,2023,Bristol,2878.0499999999993
Tesco,3,2023,Westminster,3114.0699999999983
Aldi,3,2023,St Albans,207.26999999999998
Sains,3,2023,Cambridge,3573.5299999999997
Morrisons,3,2023,Plymouth,2495.029999999999
Sains,3,2023,Leicester,3531.869999999999
Tesco,3,2023,Belfast,3088.379999999999
Morrisons,3,2023,Exeter,2446.699999999998
Morrisons,3,2023,Lincoln,2440.799999999999
Aldi,3,2023,Doncaster,248.71000000000004
ASDA,3,2023,Chelmsford,3441.489999999996
Tesco,3,2023,Chelmsford,2501.8199999999997
Sains,3,2023,Belfast,3725.6899999999973
ASDA,3,2023,Westminster,3304.659999999996
Morrisons,3,2023,Cardiff,2355.739999999998
Morrisons,3,2023,Carlisle,2163.1800000000003
ASDA,3,2023,Bath,3394.4999999999977
ASDA,3,2023,Doncaster,4090.789999999996
Morrisons,3,2023,Glasgow,2312.7699999999995
Morrisons,3,2023,Colchester,2446.479999999998
Sains,3,2023,St Albans,3847.6899999999996
Tesco,3,2023,Cardiff,2652.7599999999975
Tesco,3,2023,Norwich,2641.84
Tesco,3,2023,Glasgow,3171.7099999999964
Aldi,3,2023,Westminster,207.10000000000002
Aldi,3,2023,Winchester,229.95000000000005
Aldi,3,2023,Lisburn,263.6400000000001
Sains,3,2023,Swansea,3694.770000000001
Tesco,3,2023,Cambridge,2673.16
Aldi,3,2023,Gloucester,229.82000000000002
ASDA,3,2023,London,3707.059999999995
Tesco,3,2023,Inverness,3006.48
Tesco,3,2023,Sunderland,2899.3199999999993
Aldi,3,2023,Preston,241.76000000000002
Sains,3,2023,Stirling,3490.0299999999957
Tesco,3,2023,Swansea,2805.5299999999997
Aldi,3,2023,Worcester,268.12
Morrisons,3,2023,Coventry,1950.6300000000012
Tesco,3,2023,Wakefield,3184.2999999999975
Morrisons,3,2023,Wakefield,2044.7000000000014
Aldi,3,2023,Wakefield,256.95
Aldi,3,2023,Sunderland,296.7899999999999
Tesco,3,2023,Worcester,2633.9600000000005
Morrisons,3,2023,Ripon,2487.2299999999996
Tesco,3,2023,Liverpool,2665.4700000000007
Sains,3,2023,London,3697.7899999999986
ASDA,3,2023,Salisbury,3527.6299999999965
Sains,3,2023,Southend-on-Sea,3264.7599999999993
Aldi,3,2023,Belfast,235.49000000000004
ASDA,3,2023,Chester,3044.1999999999975
Tesco,3,2023,Coventry,2895.219999999998
Tesco,3,2023,Manchester,2875.849999999998
Morrisons,3,2023,Truro,2388.4999999999986
Aldi,3,2023,Dundee,275.42000000000013
Tesco,3,2023,Birmingham,3107.1400000000003
Morrisons,3,2023,Stirling,2314.6700000000005
Aldi,3,2023,Stirling,243.95999999999998
ASDA,3,2023,Wrexham,3300.2699999999995
Morrisons,3,2023,York,2077.6400000000012
Sains,3,2023,Bristol,3430.6699999999987
Aldi,3,2023,St Asaph,251.50999999999993
ASDA,3,2023,Stoke on Trent,3945.979999999999
Morrisons,3,2023,Belfast,1894.5700000000008
Aldi,3,2023,Manchester,249.73999999999998
Aldi,3,2023,Kingston-upon-Hull,246.75000000000003
ASDA,3,2023,Durham,3559.149999999997
Tesco,3,2023,Hereford,2770.030000000001
Morrisons,3,2023,Hereford,2250.019999999999
Aldi,3,2023,Aberdeen,241.4499999999999
Aldi,3,2023,Liverpool,235.96
Sains,3,2023,Chelmsford,3544.139999999998
Morrisons,3,2023,Wells,2209.649999999998
Aldi,3,2023,Newry,235.03999999999996
ASDA,3,2023,Hereford,3371.139999999994
Tesco,3,2023,Peterborough,3129.129999999998
Sains,3,2023,Leeds,3851.2200000000007
ASDA,3,2023,St Asaph,3472.119999999999
Morrisons,3,2023,Oxford,2222.899999999999
Aldi,3,2023,Bangor,569.6200000000002
Sains,3,2023,Inverness,3658.989999999997
ASDA,3,2023,Cambridge,3593.599999999997
Morrisons,3,2023,St Davids,1925.2700000000013
ASDA,3,2023,Ely,3799.219999999998
Sains,3,2023,Westminster,3786.809999999998
Sains,3,2023,York,3806.069999999998
Tesco,3,2023,Colchester,2919.8800000000006
Morrisons,3,2023,Norwich,2339.1599999999994
Aldi,3,2023,Armagh,241.61
Morrisons,3,2023,Ely,2296.4199999999987
Morrisons,3,2023,Chelmsford,2183.1500000000005
Sains,3,2023,Lisburn,3654.769999999998
ASDA,3,2023,Londonderry,3272.41
Tesco,3,2023,Newry,2791.2499999999986
Sains,3,2023,Lichfield,3396.96
Sains,3,2023,Wakefield,3605.679999999999
Tesco,3,2023,Milton Keynes,2587.2400000000002
Morrisons,3,2023,Manchester,2248.509999999999
Sains,3,2023,Brighton & Hove,3447.439999999999
Tesco,3,2023,Salford,2622.730000000001
Morrisons,3,2023,Stoke on Trent,2132.6099999999997
Aldi,3,2023,Swansea,260.3700000000001
ASDA,3,2023,Wolverhampton,3445.7699999999973
Sains,3,2023,Wells,3270.899999999999
Aldi,3,2023,Ely,227.81000000000006
Sains,3,2023,Gloucester,3591.7199999999993
Sains,3,2023,Norwich,3511.8499999999995
ASDA,3,2023,Carlisle,3666.9499999999975
Tesco,3,2023,Lichfield,2786.309999999998
Sains,3,2023,Bradford,3551.4999999999973
Aldi,3,2023,Milton Keynes,271.59000000000003
ASDA,3,2023,Gloucester,3273.379999999998
Aldi,3,2023,Wolverhampton,214.59999999999997
Aldi,3,2023,London,228.9399999999999
Tesco,3,2023,York,2937.82
Morrisons,3,2023,Southampton,2357.1199999999994
ASDA,3,2023,Coventry,3053.2999999999997
Aldi,3,2023,Coventry,271.4400000000001
Sains,3,2023,Newport,3601.1799999999967
Morrisons,3,2023,Liverpool,2002.3100000000006
Sains,3,2023,Ely,3503.569999999997
Sains,3,2023,Manchester,3526.9199999999973
ASDA,3,2023,Southend-on-Sea,3598.6899999999996
Aldi,3,2023,Hereford,209.89999999999998
Sains,3,2023,Winchester,3195.36
Morrisons,3,2023,Bangor,4527.849999999988
ASDA,3,2023,Oxford,4133.139999999996
Morrisons,3,2023,Lichfield,2030.5799999999995
Aldi,3,2023,Londonderry,238.75000000000009
Aldi,3,2023,Bath,291.93000000000006
Sains,3,2023,Bath,3472.199999999999
ASDA,3,2023,Newcastle-upon-Tyne,3214.0899999999997
ASDA,3,2023,Wakefield,3584.7299999999987
Morrisons,3,2023,Londonderry,2099.5600000000004
Morrisons,3,2023,Doncaster,2397.0700000000006
Morrisons,3,2023,Inverness,2384.6699999999987
ASDA,3,2023,Southampton,3321.3799999999997
Morrisons,3,2023,Westminster,1995.500000000001
Sains,3,2023,Oxford,3760.5500000000006
Aldi,3,2023,Plymouth,270.88
Tesco,3,2023,Plymouth,3129.8699999999967
Tesco,3,2023,Canterbury,2799.5799999999967
Sains,3,2023,Doncaster,3506.8799999999974
ASDA,3,2023,Sheffield,3348.120000000002
Aldi,3,2023,Salford,242.10000000000008
Sains,3,2023,Derby,3614.8399999999983
Sains,3,2023,Sheffield,3370.08
Aldi,3,2023,St Davids,259.3600000000001
ASDA,3,2023,Ripon,3095.1399999999994
Tesco,3,2023,Perth,2709.06
Morrisons,3,2023,Leeds,2228.3
Morrisons,3,2023,Preston,1814.6700000000005
Tesco,3,2023,St Albans,3037.34
Aldi,3,2023,Chichester,273.8299999999999
ASDA,3,2023,Winchester,3906.619999999996
Tesco,3,2023,Nottingham,3078.389999999999
Morrisons,3,2023,Perth,2133.7899999999995
Tesco,3,2023,Gloucester,3130.239999999998
Aldi,3,2023,Lincoln,333.02000000000015
Tesco,3,2023,Preston,2648.8199999999993
Aldi,3,2023,Ripon,272.97
Morrisons,3,2023,Canterbury,2054.7500000000005
Morrisons,3,2023,London,2183.4800000000014
Aldi,3,2023,Salisbury,229.92999999999995
ASDA,3,2023,Liverpool,3320.229999999999
Tesco,3,2023,Bradford,3056.8899999999994
Aldi,3,2023,Canterbury,271.88000000000005
ASDA,3,2023,Preston,3281.2199999999993
ASDA,3,2023,Peterborough,3473.489999999999
Tesco,3,2023,Lincoln,2669.8599999999974
ASDA,3,2023,Stirling,3460.989999999997
Aldi,3,2023,Perth,241.23000000000008
Aldi,3,2023,Lancaster,255.19000000000005
Sains,3,2023,Truro,3791.6399999999985
Morrisons,3,2023,Winchester,2120.580000000001
Sains,3,2023,Newry,3764.0
Tesco,3,2023,Leeds,2540.059999999998
Tesco,3,2023,Stirling,3144.709999999999
Morrisons,3,2023,Aberdeen,2244.779999999999
Aldi,3,2023,Leicester,173.23999999999995
ASDA,3,2023,Bristol,3044.019999999999
Aldi,3,2023,Exeter,223.31000000000006
Sains,3,2023,Wrexham,3471.179999999998
Sains,3,2023,Birmingham,3692.069999999995
Aldi,3,2023,Carlisle,233.1900000000001
ASDA,3,2023,Glasgow,3349.079999999996
Aldi,3,2023,Stoke on Trent,189.68000000000006
Aldi,3,2023,York,301.7600000000001
Aldi,3,2023,Truro,260.12000000000006
Aldi,3,2023,Durham,301.05
Tesco,3,2023,Londonderry,3158.2300000000014
Tesco,3,2023,London,2491.539999999999
Morrisons,3,2023,Armagh,2024.3400000000008
Tesco,3,2023,Wrexham,2634.4299999999985
Tesco,3,2023,Doncaster,2670.219999999999
Sains,3,2023,Newcastle-upon-Tyne,4034.399999999998
Sains,3,2023,Kingston-upon-Hull,3439.029999999997
Tesco,3,2023,Lisburn,2991.5099999999998
Morrisons,3,2023,Southend-on-Sea,2073.9200000000005
Aldi,3,2023,Bradford,274.57000000000005
Aldi,3,2023,Wells,189.39000000000001
ASDA,3,2023,Newport,4374.359999999992
Tesco,3,2023,Oxford,3215.789999999998
Morrisons,3,2023,Newcastle-upon-Tyne,2153.2000000000007
ASDA,3,2023,Inverness,3978.809999999998
ASDA,3,2023,Newry,3425.5799999999977
ASDA,3,2023,Brighton & Hove,3526.0300000000007
ASDA,3,2023,Manchester,3007.399999999999
Aldi,3,2023,Nottingham,211.4300000000001
Morrisons,3,2023,Chichester,2175.129999999998
Sains,3,2023,Coventry,3630.8599999999988
Sains,3,2023,Hereford,3450.9199999999983
Tesco,3,2023,Bangor,5599.599999999994
Morrisons,3,2023,Milton Keynes,1943.7299999999998
ASDA,3,2023,Milton Keynes,3458.1899999999982
Tesco,3,2023,Lancaster,3135.3599999999974
Morrisons,3,2023,Lancaster,1987.0200000000007
Sains,3,2023,Durham,4187.119999999998
ASDA,3,2023,Leicester,3612.4500000000003
Tesco,3,2023,Winchester,2916.1099999999983
Morrisons,3,2023,Worcester,2308.119999999999
ASDA,3,2023,Dundee,3647.1299999999947
Tesco,3,2023,Derby,2792.8599999999997
Morrisons,3,2023,Bath,2307.7799999999993
Tesco,3,2023,Wells,3128.379999999997
Tesco,3,2023,Ripon,3098.819999999998
Tesco,3,2023,Exeter,3122.9900000000007
Aldi,3,2023,Derby,239.47999999999996
Sains,3,2023,Plymouth,3607.639999999997
ASDA,3,2023,Truro,2902.6799999999985
ASDA,3,2023,Portsmouth,3294.689999999999
ASDA,3,2023,Kingston-upon-Hull,3501.209999999999
Tesco,3,2023,Ely,2768.6199999999976
ASDA,3,2023,Colchester,3475.5499999999965
Tesco,3,2023,Brighton & Hove,3480.119999999997
Morrisons,3,2023,Swansea,2207.870000000001
ASDA,3,2023,Aberdeen,3894.279999999999
Morrisons,3,2023,Brighton & Hove,2062.5600000000013
Morrisons,3,2023,Edinburgh,2156.539999999999
Sains,3,2023,Wolverhampton,3443.129999999996
ASDA,3,2023,Swansea,2917.609999999998
Aldi,3,2023,Leeds,299.69000000000005
Sains,3,2023,Glasgow,3501.289999999997
ASDA,3,2023,Leeds,3183.9599999999973
ASDA,3,2023,Cardiff,3892.7199999999975
ASDA,3,2023,Sunderland,3275.5400000000004
Morrisons,3,2023,Portsmouth,2303.45
Aldi,3,2023,Birmingham,300.1699999999999
Sains,3,2023,Dundee,3564.3899999999967
Morrisons,3,2023,Lisburn,2339.2100000000005
Aldi,3,2023,Inverness,336.36000000000024
ASDA,3,2023,Lancaster,3545.609999999997
Tesco,3,2023,Dunfermline,3088.629999999999
Morrisons,3,2023,Sheffield,2107.94
Sains,3,2023,Southampton,3346.83
Tesco,3,2023,Truro,2542.8599999999988
Aldi,3,2023,Newcastle-upon-Tyne,268.67
Sains,3,2023,Perth,3552.309999999998
ASDA,3,2023,Birmingham,3773.469999999999
ASDA,3,2023,Norwich,3328.679999999997
Morrisons,3,2023,Wolverhampton,2058.250000000001
Sains,3,2023,Cardiff,3670.249999999998
Sains,3,2023,Peterborough,3679.3199999999974
ASDA,3,2023,Worcester,3575.6999999999975
Sains,3,2023,Stoke on Trent,3266.2899999999977
ASDA,3,2023,Lincoln,3282.1599999999967
Morrisons,3,2023,Durham,2209.9100000000008
Aldi,3,2023,Glasgow,262.17000000000013
Sains,3,2023,Exeter,3363.4499999999994
Morrisons,3,2023,Salisbury,2342.1999999999975
Morrisons,3,2023,Salford,2095.500000000002
Aldi,3,2023,Wrexham,243.13000000000008
ASDA,3,2023,Wells,3419.279999999999
Tesco,3,2023,Wolverhampton,2914.8999999999983
Sains,3,2023,Sunderland,3890.8899999999985
ASDA,3,2023,Belfast,2997.629999999999
Morrisons,3,2023,Nottingham,2260.63
Aldi,3,2023,Brighton & Hove,281.61000000000007
Tesco,3,2023,Chester,2649.910000000001
Sains,3,2023,Nottingham,3455.349999999999
Tesco,3,2023,Edinburgh,2546.5999999999995
Tesco,3,2023,Durham,2828.849999999998
Morrisons,3,2023,Chester,2266.9100000000008
Aldi,3,2023,Colchester,197.34
Sains,3,2023,Salford,3506.249999999998
ASDA,3,2023,Chichester,3174.7499999999986
